trade_id,quantity,underlying,expiry,payment_time,strike,call_put,type,payment_currency
409,10,ASV,0.7342,0.73967,137,CALL,REGULAR,USD
410,10,EGHT,4.82924,4.83471,48,PUT,REGULAR,USD
411,-10,AAON,2.9114,2.91687,72,CALL,REGULAR,USD
412,10,FCCY,2.73478,2.74025,107,PUT,REGULAR,USD
413,10,FLWS,1.31628,1.32175,67,CALL,REGULAR,USD
414,-10,SHLM,3.66261,3.66808,147,PUT,REGULAR,USD
415,10,ANIP,1.52791,1.53338,41,CALL,REGULAR,USD
416,10,ADTN,0.57978,0.58525,98,PUT,ODD,EUR
417,-10,AMRK,3.77291,3.77838,23,CALL,REGULAR,USD
418,10,FLWS,3.81694,3.82241,115,PUT,REGULAR,USD
419,10,ASML,4.86399,4.86946,71,CALL,REGULAR,USD
420,-10,AEZS,3.57877,3.58424,135,PUT,REGULAR,USD
421,10,AGNCB,4.3344,4.33987,70,CALL,REGULAR,USD
422,10,AEZS,3.5177,3.52317,38,PUT,REGULAR,USD
423,-10,ANIP,0.93091,0.93638,115,CALL,REGULAR,USD
424,10,ABMD,1.82426,1.82973,104,PUT,ODD,EUR
425,10,ASML,3.7043,3.70977,129,CALL,REGULAR,USD
426,-10,ALJJ,4.13356,4.13903,82,PUT,REGULAR,USD
427,10,AMAG,4.51149,4.51696,92,CALL,REGULAR,USD
428,10,ARCW,3.84404,3.84951,41,PUT,REGULAR,USD
429,-10,ARRS,2.23533,2.2408,42,CALL,REGULAR,USD
430,10,ARRS,0.2212,0.22667,100,PUT,REGULAR,USD
431,10,AEZS,0.19632,0.20179,110,CALL,REGULAR,USD
432,-10,AAON,2.21316,2.21863,104,PUT,ODD,EUR
433,10,AMAG,2.77863,2.7841,97,CALL,REGULAR,USD
434,10,SSRX,3.24592,3.25139,150,PUT,REGULAR,USD
435,-10,ATNY,4.01109,4.01656,62,CALL,REGULAR,USD
436,10,AAON,2.51085,2.51632,89,PUT,REGULAR,USD
437,10,ASML,0.90781,0.91328,63,CALL,REGULAR,USD
438,-10,ADMA,3.88818,3.89365,131,PUT,REGULAR,USD
439,10,ANSS,0.82077,0.82624,59,CALL,REGULAR,USD
440,10,ADTN,1.0794,1.08487,33,PUT,ODD,EUR
441,-10,ASML,2.33971,2.34518,42,CALL,REGULAR,USD
442,10,ARMH,3.34364,3.34911,146,PUT,REGULAR,USD
443,10,TWOU,2.11229,2.11776,39,CALL,REGULAR,USD
444,-10,FCTY,1.23796,1.24343,89,PUT,REGULAR,USD
445,10,SHLM,3.53378,3.53925,108,CALL,REGULAR,USD
446,10,PIH,4.83817,4.84364,39,PUT,REGULAR,USD
447,-10,ADTN,0.99798,1.00345,88,CALL,REGULAR,USD
448,10,EGHT,4.27358,4.27905,117,PUT,ODD,EUR
449,10,FLWS,0.50951,0.51498,36,CALL,REGULAR,USD
450,-10,ACIW,2.75662,2.76209,136,PUT,REGULAR,USD
451,10,AMRK,3.48511,3.49058,88,CALL,REGULAR,USD
452,10,ALJJ,3.24372,3.24919,74,PUT,REGULAR,USD
453,-10,AEY,1.85462,1.86009,64,CALL,REGULAR,USD
454,10,EMDR,2.87574,2.88121,91,PUT,REGULAR,USD
455,10,FUBC,4.73825,4.74372,88,CALL,REGULAR,USD
456,-10,ADMA,2.6064,2.61187,74,PUT,ODD,EUR
457,10,FCCY,1.66599,1.67146,58,CALL,REGULAR,USD
458,10,SWIN,1.39815,1.40362,97,PUT,REGULAR,USD
459,-10,ADMA,2.29233,2.2978,37,CALL,REGULAR,USD
460,10,SWIN,2.47788,2.48335,109,PUT,REGULAR,USD
461,10,AMAG,3.06154,3.06701,125,CALL,REGULAR,USD
462,-10,AGNCP,1.98446,1.98993,131,PUT,REGULAR,USD
463,10,SHLM,1.39481,1.40028,74,CALL,REGULAR,USD
464,10,AMAG,0.42666,0.43213,109,PUT,ODD,EUR
465,-10,FLWS,4.19678,4.20225,103,CALL,REGULAR,USD
466,10,SHLM,0.81033,0.8158,92,PUT,REGULAR,USD
467,10,SRCE,0.35872,0.36419,35,CALL,REGULAR,USD
468,-10,AGNCB,1.04598,1.05145,130,PUT,REGULAR,USD
469,10,ALJJ,4.12122,4.12669,58,CALL,REGULAR,USD
470,10,ASV,2.89057,2.89604,142,PUT,REGULAR,USD
471,-10,ACAD,4.95494,4.96041,146,CALL,REGULAR,USD
472,10,ACNB,3.47156,3.47703,62,PUT,ODD,EUR
473,10,RUDR,3.30574,3.31121,149,CALL,REGULAR,USD
474,-10,AMAG,3.0703,3.07577,106,PUT,REGULAR,USD
475,10,ANIP,4.07913,4.0846,99,CALL,REGULAR,USD
476,10,ARMH,3.19197,3.19744,21,PUT,REGULAR,USD
477,-10,ATNY,0.09435,0.09982,76,CALL,REGULAR,USD
478,10,ASBB,2.51359,2.51906,125,PUT,REGULAR,USD
479,10,JOBS,4.50045,4.50592,142,CALL,REGULAR,USD
480,-10,EMDR,0.57578,0.58125,51,PUT,ODD,EUR
481,10,TURN,0.9629,0.96837,59,CALL,REGULAR,USD
482,10,EMDR,3.48349,3.48896,46,PUT,REGULAR,USD
483,-10,FLWS,4.70173,4.7072,63,CALL,REGULAR,USD
484,10,ACAD,0.74787,0.75334,77,PUT,REGULAR,USD
485,10,ACMR,2.99193,2.9974,123,CALL,REGULAR,USD
486,-10,UHAL,3.1768,3.18227,95,PUT,REGULAR,USD
487,10,JOBS,1.07029,1.07576,66,CALL,REGULAR,USD
488,10,CAFD,4.83642,4.84189,67,PUT,ODD,EUR
489,-10,ANIP,2.07602,2.08149,20,CALL,REGULAR,USD
490,10,EMDR,1.85081,1.85628,30,PUT,REGULAR,USD
491,10,ABMD,0.5611,0.56657,31,CALL,REGULAR,USD
492,-10,ADTN,2.46357,2.46904,94,PUT,REGULAR,USD
493,10,ASV,4.44948,4.45495,125,CALL,REGULAR,USD
494,10,ASML,0.23543,0.2409,46,PUT,REGULAR,USD
495,-10,JOBS,1.4974,1.50287,75,CALL,REGULAR,USD
496,10,ABMD,2.22749,2.23296,138,PUT,ODD,EUR
497,10,AMRK,0.45702,0.46249,116,CALL,REGULAR,USD
498,-10,AGNCP,4.40518,4.41065,20,PUT,REGULAR,USD
499,10,AMCX,2.05124,2.05671,78,CALL,REGULAR,USD
500,10,AMAG,2.63558,2.64105,139,PUT,REGULAR,USD
501,-10,ABMD,4.47478,4.48025,145,CALL,REGULAR,USD
502,10,ARMH,2.14388,2.14935,133,PUT,REGULAR,USD
503,10,AMRK,0.4474,0.45287,38,CALL,REGULAR,USD
504,-10,ASV,2.92529,2.93076,84,PUT,ODD,EUR
505,10,ARRS,1.84841,1.85388,22,CALL,REGULAR,USD
506,10,AEPI,0.79357,0.79904,79,PUT,REGULAR,USD
507,-10,SSRX,0.3038,0.30927,56,CALL,REGULAR,USD
508,10,SHLM,0.7754,0.78087,137,PUT,REGULAR,USD
509,10,AMCX,0.59559,0.60106,100,CALL,REGULAR,USD
510,-10,FCTY,2.61629,2.62176,132,PUT,REGULAR,USD
511,10,SWIN,0.57859,0.58406,141,CALL,REGULAR,USD
512,10,FUBC,4.05351,4.05898,132,PUT,ODD,EUR
513,-10,SHLM,3.33334,3.33881,98,CALL,REGULAR,USD
514,10,TURN,3.71231,3.71778,122,PUT,REGULAR,USD
515,10,UHAL,4.44419,4.44966,136,CALL,REGULAR,USD
516,-10,AEPI,4.01018,4.01565,89,PUT,REGULAR,USD
517,10,ACNB,0.31987,0.32534,80,CALL,REGULAR,USD
518,10,AAON,1.67982,1.68529,84,PUT,REGULAR,USD
519,-10,ALJJ,3.7143,3.71977,144,CALL,REGULAR,USD
520,10,ARIS,2.06723,2.0727,39,PUT,ODD,EUR
521,10,AEZS,4.33827,4.34374,62,CALL,REGULAR,USD
522,-10,AGNCP,3.71266,3.71813,21,PUT,REGULAR,USD
523,10,FUBC,1.43257,1.43804,41,CALL,REGULAR,USD
524,10,AMAG,2.21472,2.22019,23,PUT,REGULAR,USD
525,-10,ASML,1.93226,1.93773,99,CALL,REGULAR,USD
526,10,AMRK,4.80647,4.81194,105,PUT,REGULAR,USD
527,10,ASV,1.80064,1.80611,120,CALL,REGULAR,USD
528,-10,ANAD,4.83162,4.83709,146,PUT,ODD,EUR
529,10,AEY,1.46469,1.47016,83,CALL,REGULAR,USD
530,10,JOBS,1.4035,1.40897,115,PUT,REGULAR,USD
531,-10,AAON,3.50217,3.50764,37,CALL,REGULAR,USD
532,10,ARCW,1.81789,1.82336,136,PUT,REGULAR,USD
533,10,ACNB,1.47954,1.48501,48,CALL,REGULAR,USD
534,-10,ANSS,2.21682,2.22229,33,PUT,REGULAR,USD
535,10,ACIU,0.17075,0.17622,74,CALL,REGULAR,USD
536,10,SRCE,0.55781,0.56328,83,PUT,ODD,EUR
537,-10,ASBB,2.54302,2.54849,77,CALL,REGULAR,USD
538,10,ANSS,4.981,4.98647,39,PUT,REGULAR,USD
539,10,FCTY,3.9621,3.96757,59,CALL,REGULAR,USD
540,-10,ACAD,2.90164,2.90711,116,PUT,REGULAR,USD
541,10,TURN,2.45202,2.45749,24,CALL,REGULAR,USD
542,10,ADMA,3.80123,3.8067,36,PUT,REGULAR,USD
543,-10,ANAD,0.07709,0.08256,23,CALL,REGULAR,USD
544,10,UHAL,4.53498,4.54045,123,PUT,ODD,EUR
545,10,ARRS,4.48429,4.48976,65,CALL,REGULAR,USD
546,-10,ACNB,4.2878,4.29327,29,PUT,REGULAR,USD
547,10,AMRK,1.45869,1.46416,149,CALL,REGULAR,USD
548,10,AEY,4.37316,4.37863,61,PUT,REGULAR,USD
549,-10,AGNC,0.75937,0.76484,58,CALL,REGULAR,USD
550,10,FLWS,0.46906,0.47453,113,PUT,REGULAR,USD
551,10,ANSS,1.58231,1.58778,86,CALL,REGULAR,USD
552,-10,ARMH,0.83554,0.84101,104,PUT,ODD,EUR
553,10,TURN,1.032,1.03747,39,CALL,REGULAR,USD
554,10,SWIN,1.92374,1.92921,28,PUT,REGULAR,USD
555,-10,ABMD,0.84724,0.85271,23,CALL,REGULAR,USD
556,10,AEPI,4.10315,4.10862,66,PUT,REGULAR,USD
557,10,ANIP,0.47917,0.48464,118,CALL,REGULAR,USD
558,-10,ARRS,0.59084,0.59631,144,PUT,REGULAR,USD
559,10,ADMA,0.71512,0.72059,74,CALL,REGULAR,USD
560,10,UHAL,0.35669,0.36216,89,PUT,ODD,EUR
561,-10,VNET,1.99916,2.00463,145,CALL,REGULAR,USD
562,10,ARMH,2.54189,2.54736,85,PUT,REGULAR,USD
563,10,FCTY,3.11984,3.12531,99,CALL,REGULAR,USD
564,-10,ANIP,1.39065,1.39612,127,PUT,REGULAR,USD
565,10,ABMD,1.90365,1.90912,87,CALL,REGULAR,USD
566,10,ACIU,3.60199,3.60746,93,PUT,REGULAR,USD
567,-10,ACAD,4.25482,4.26029,119,CALL,REGULAR,USD
568,10,ASDR,4.79077,4.79624,20,PUT,ODD,EUR
569,10,FCCY,4.03867,4.04414,124,CALL,REGULAR,USD
570,-10,ABMD,3.70824,3.71371,64,PUT,REGULAR,USD
571,10,ASV,2.02772,2.03319,102,CALL,REGULAR,USD
572,10,PIH,1.77861,1.78408,127,PUT,REGULAR,USD
573,-10,AAON,4.33779,4.34326,72,CALL,REGULAR,USD
574,10,PIH,4.82801,4.83348,94,PUT,REGULAR,USD
575,10,FUBC,2.25928,2.26475,120,CALL,REGULAR,USD
576,-10,ADMA,3.14225,3.14772,120,PUT,ODD,EUR
577,10,ASV,2.79729,2.80276,123,CALL,REGULAR,USD
578,10,ACNB,4.72613,4.7316,58,PUT,REGULAR,USD
579,-10,EGHT,3.59342,3.59889,77,CALL,REGULAR,USD
580,10,ARMH,0.14312,0.14859,140,PUT,REGULAR,USD
581,10,VNET,4.32617,4.33164,145,CALL,REGULAR,USD
582,-10,AMRK,2.70235,2.70782,40,PUT,REGULAR,USD
583,10,JOBS,3.33955,3.34502,147,CALL,REGULAR,USD
584,10,ACMR,4.61692,4.62239,82,PUT,ODD,EUR
585,-10,SHLM,2.43235,2.43782,59,CALL,REGULAR,USD
586,10,AAON,3.0329,3.03837,33,PUT,REGULAR,USD
587,10,ACMR,2.52105,2.52652,106,CALL,REGULAR,USD
588,-10,ADTN,4.73718,4.74265,100,PUT,REGULAR,USD
589,10,AMRK,2.34836,2.35383,52,CALL,REGULAR,USD
590,10,ARMH,1.61295,1.61842,32,PUT,REGULAR,USD
591,-10,ALJJ,2.71419,2.71966,124,CALL,REGULAR,USD
592,10,ACMR,1.95638,1.96185,141,PUT,ODD,EUR
593,10,AMAG,2.98734,2.99281,78,CALL,REGULAR,USD
594,-10,ANSS,1.80732,1.81279,28,PUT,REGULAR,USD
595,10,ACNB,3.3765,3.38197,51,CALL,REGULAR,USD
596,10,SRCE,4.06998,4.07545,113,PUT,REGULAR,USD
597,-10,FCTY,4.44604,4.45151,73,CALL,REGULAR,USD
598,10,RUDR,2.88572,2.89119,115,PUT,REGULAR,USD
599,10,JOBS,2.91776,2.92323,88,CALL,REGULAR,USD
600,-10,ADMA,2.07728,2.08275,43,PUT,ODD,EUR
601,10,ACIU,2.88826,2.89373,112,CALL,REGULAR,USD
602,10,ARIS,0.28339,0.28886,85,PUT,REGULAR,USD
603,-10,ACMR,1.37704,1.38251,47,CALL,REGULAR,USD
604,10,ALJJ,0.21076,0.21623,26,PUT,REGULAR,USD
605,10,FUBC,1.73576,1.74123,78,CALL,REGULAR,USD
606,-10,AAON,3.60552,3.61099,147,PUT,REGULAR,USD
607,10,JOBS,3.85933,3.8648,54,CALL,REGULAR,USD
608,10,AMAG,3.25182,3.25729,112,PUT,ODD,EUR
609,-10,VNET,0.81157,0.81704,101,CALL,REGULAR,USD
610,10,FUBC,4.97931,4.98478,47,PUT,REGULAR,USD
611,10,ALJJ,4.84384,4.84931,143,CALL,REGULAR,USD
612,-10,EMDR,3.74259,3.74806,67,PUT,REGULAR,USD
613,10,ACIW,1.40144,1.40691,79,CALL,REGULAR,USD
614,10,ARIS,2.08554,2.09101,102,PUT,REGULAR,USD
615,-10,CAFD,0.79858,0.80405,144,CALL,REGULAR,USD
616,10,ASML,4.85096,4.85643,94,PUT,ODD,EUR
617,10,ARRS,2.87268,2.87815,50,CALL,REGULAR,USD
618,-10,EGHT,4.30808,4.31355,80,PUT,REGULAR,USD
619,10,ARMH,3.22133,3.2268,150,CALL,REGULAR,USD
620,10,ASBB,3.90689,3.91236,131,PUT,REGULAR,USD
621,-10,FCTY,2.51668,2.52215,119,CALL,REGULAR,USD
622,10,FCTY,2.99247,2.99794,42,PUT,REGULAR,USD
623,10,ACMR,0.50282,0.50829,33,CALL,REGULAR,USD
624,-10,AGNCB,1.51971,1.52518,67,CALL,ODD,EUR
625,10,ADTN,2.3836,2.38907,58,PUT,REGULAR,USD
626,10,AEPI,1.90738,1.91285,128,CALL,REGULAR,USD
627,-10,ACAD,2.0954,2.10087,46,PUT,REGULAR,USD
628,10,SWIN,2.51151,2.51698,60,CALL,REGULAR,USD
629,10,ASV,1.49536,1.50083,76,PUT,REGULAR,USD
630,-10,SSRX,4.1713,4.17677,127,CALL,REGULAR,USD
631,10,FCCY,0.9853,0.99077,42,PUT,REGULAR,USD
632,10,AMAG,4.99694,5.00241,144,CALL,ODD,EUR
633,-10,ACIW,3.95863,3.9641,35,PUT,REGULAR,USD
634,10,AEPI,4.48401,4.48948,106,CALL,REGULAR,USD
635,10,SSRX,2.81783,2.8233,141,PUT,REGULAR,USD
636,-10,ACIW,0.3408,0.34627,118,CALL,REGULAR,USD
637,10,ARMH,1.08008,1.08555,39,PUT,REGULAR,USD
638,10,ASDR,4.35811,4.36358,38,CALL,REGULAR,USD
639,-10,AEY,4.93366,4.93913,103,PUT,REGULAR,USD
640,10,TWOU,4.95346,4.95893,48,CALL,ODD,EUR
641,10,ANSS,2.59646,2.60193,142,PUT,REGULAR,USD
642,-10,AEPI,3.78804,3.79351,122,CALL,REGULAR,USD
643,10,ACIW,4.80716,4.81263,124,PUT,REGULAR,USD
644,10,EMDR,1.06034,1.06581,107,CALL,REGULAR,USD
645,-10,AGNCP,0.94446,0.94993,142,PUT,REGULAR,USD
646,10,ARMH,2.068,2.07347,77,CALL,REGULAR,USD
647,10,ASV,3.67746,3.68293,107,PUT,REGULAR,USD
648,-10,ARCW,4.25441,4.25988,27,CALL,ODD,EUR
649,10,ARMH,2.52677,2.53224,71,PUT,REGULAR,USD
650,10,ADMA,0.6676,0.67307,99,CALL,REGULAR,USD
651,-10,ACIW,1.20326,1.20873,140,PUT,REGULAR,USD
652,10,ASV,2.81225,2.81772,21,CALL,REGULAR,USD
653,10,ATNY,1.23227,1.23774,126,PUT,REGULAR,USD
654,-10,VNET,1.75818,1.76365,77,CALL,REGULAR,USD
655,10,AMCX,1.53475,1.54022,61,PUT,REGULAR,USD
656,10,ACIU,2.85824,2.86371,132,CALL,ODD,EUR
657,-10,SRCE,2.93618,2.94165,77,PUT,REGULAR,USD
658,10,ALJJ,2.98928,2.99475,88,CALL,REGULAR,USD
659,10,SHLM,1.58953,1.595,23,PUT,REGULAR,USD
660,-10,ARIS,1.70582,1.71129,30,CALL,REGULAR,USD
661,10,AGNCP,4.26066,4.26613,104,PUT,REGULAR,USD
662,10,ARRS,1.4191,1.42457,125,CALL,REGULAR,USD
663,-10,SWIN,0.52722,0.53269,82,PUT,REGULAR,USD
664,10,SWIN,2.73,2.73547,63,CALL,ODD,EUR
665,10,TURN,0.99342,0.99889,115,PUT,REGULAR,USD
666,-10,AAON,3.18845,3.19392,70,CALL,REGULAR,USD
667,10,ACNB,2.98665,2.99212,118,PUT,REGULAR,USD
668,10,ARCW,4.51307,4.51854,92,CALL,REGULAR,USD
669,-10,ADTN,2.03686,2.04233,96,PUT,REGULAR,USD
670,10,SSRX,1.2631,1.26857,52,CALL,REGULAR,USD
671,10,ASDR,0.30423,0.3097,131,PUT,REGULAR,USD
672,-10,AMAG,0.55245,0.55792,72,CALL,ODD,EUR
673,10,EGHT,1.74322,1.74869,34,PUT,REGULAR,USD
674,10,AGNC,4.96446,4.96993,29,CALL,REGULAR,USD
675,-10,AGNCP,2.92307,2.92854,94,PUT,REGULAR,USD
676,10,ABMD,4.4297,4.43517,48,CALL,REGULAR,USD
677,10,AMCX,4.24485,4.25032,55,PUT,REGULAR,USD
678,-10,ASDR,4.96093,4.9664,34,CALL,REGULAR,USD
679,10,SWIN,4.48137,4.48684,62,PUT,REGULAR,USD
680,10,PIH,3.36435,3.36982,84,CALL,ODD,EUR
681,-10,ANIP,2.8279,2.83337,149,PUT,REGULAR,USD
682,10,ABMD,3.91143,3.9169,29,CALL,REGULAR,USD
683,10,FUBC,2.8258,2.83127,147,PUT,REGULAR,USD
684,-10,ARRS,4.79589,4.80136,58,CALL,REGULAR,USD
685,10,AEY,3.6667,3.67217,150,PUT,REGULAR,USD
686,10,AMCX,4.68882,4.69429,96,CALL,REGULAR,USD
687,-10,EGHT,3.14538,3.15085,134,PUT,REGULAR,USD
688,10,ACMR,4.61951,4.62498,109,CALL,ODD,EUR
689,10,ANSS,3.93342,3.93889,38,PUT,REGULAR,USD
690,-10,ASBB,4.38335,4.38882,26,CALL,REGULAR,USD
691,10,AMRK,2.41669,2.42216,131,PUT,REGULAR,USD
692,10,ACAD,1.08514,1.09061,24,CALL,REGULAR,USD
693,-10,EMDR,4.89346,4.89893,125,PUT,REGULAR,USD
694,10,AMCX,0.32073,0.3262,30,CALL,REGULAR,USD
695,10,FUBC,2.25972,2.26519,94,PUT,REGULAR,USD
696,-10,AGNC,0.34902,0.35449,109,CALL,ODD,EUR
697,10,AEY,2.79149,2.79696,97,PUT,REGULAR,USD
698,10,AEY,3.77829,3.78376,127,CALL,REGULAR,USD
699,-10,ARRS,4.35626,4.36173,72,PUT,REGULAR,USD
700,10,AEZS,4.49594,4.50141,74,CALL,REGULAR,USD
701,10,ATNY,2.72267,2.72814,68,PUT,REGULAR,USD
702,-10,AMCX,0.67855,0.68402,92,CALL,REGULAR,USD
703,10,AAON,3.68678,3.69225,147,PUT,REGULAR,USD
704,10,UHAL,0.60709,0.61256,50,CALL,ODD,EUR
705,-10,FUBC,2.48033,2.4858,106,PUT,REGULAR,USD
706,10,ACIW,1.75312,1.75859,145,CALL,REGULAR,USD
707,10,EMDR,3.67172,3.67719,24,PUT,REGULAR,USD
708,-10,ADTN,1.76042,1.76589,57,CALL,REGULAR,USD
709,10,SHLM,3.50349,3.50896,72,PUT,REGULAR,USD
710,10,ASML,0.00978,0.01525,45,CALL,REGULAR,USD
711,-10,ASV,4.36394,4.36941,142,PUT,REGULAR,USD
712,10,ARRS,0.89526,0.90073,37,CALL,ODD,EUR
713,10,SRCE,2.78407,2.78954,81,PUT,REGULAR,USD
714,-10,ATNY,3.34327,3.34874,138,CALL,REGULAR,USD
715,10,AMCX,2.04426,2.04973,64,PUT,REGULAR,USD
716,10,JOBS,4.62,4.62547,51,CALL,REGULAR,USD
717,-10,ADMA,4.31097,4.31644,60,PUT,REGULAR,USD
718,10,ACIW,3.56078,3.56625,30,CALL,REGULAR,USD
719,10,AGNC,4.84938,4.85485,62,PUT,REGULAR,USD
720,-10,TURN,3.09442,3.09989,60,CALL,ODD,EUR
721,10,ANAD,0.36026,0.36573,40,PUT,REGULAR,USD
722,10,ADTN,0.68724,0.69271,36,CALL,REGULAR,USD
723,-10,ARIS,3.54226,3.54773,43,PUT,REGULAR,USD
724,10,ASDR,4.39077,4.39624,149,CALL,REGULAR,USD
725,10,ARMH,4.12103,4.1265,116,PUT,REGULAR,USD
726,-10,ARIS,1.29329,1.29876,37,CALL,REGULAR,USD
727,10,AMAG,3.21589,3.22136,106,PUT,REGULAR,USD
728,10,ANAD,3.16899,3.17446,67,CALL,ODD,EUR
729,-10,ATNY,0.35436,0.35983,119,PUT,REGULAR,USD
730,10,TWOU,0.48314,0.48861,106,CALL,REGULAR,USD
731,10,ARCW,1.38704,1.39251,89,PUT,REGULAR,USD
732,-10,ABMD,4.34861,4.35408,65,CALL,REGULAR,USD
733,10,ARMH,3.24056,3.24603,75,PUT,REGULAR,USD
734,10,AMAG,3.58707,3.59254,28,CALL,REGULAR,USD
735,-10,ARCW,2.4442,2.44967,116,PUT,REGULAR,USD
736,10,RUDR,4.60131,4.60678,145,CALL,ODD,EUR
737,10,ACIU,4.99802,5.00349,76,PUT,REGULAR,USD
738,-10,AEPI,1.91452,1.91999,106,CALL,REGULAR,USD
739,10,ARMH,0.50217,0.50764,108,PUT,REGULAR,USD
740,10,RUDR,3.50899,3.51446,130,CALL,REGULAR,USD
741,-10,ARMH,2.95031,2.95578,21,PUT,REGULAR,USD
742,10,ARCW,0.17893,0.1844,117,CALL,REGULAR,USD
743,10,UHAL,2.00541,2.01088,86,PUT,REGULAR,USD
744,-10,AMRK,3.60026,3.60573,101,CALL,ODD,EUR
745,10,TWOU,2.92427,2.92974,128,PUT,REGULAR,USD
746,10,ANIP,1.37668,1.38215,26,CALL,REGULAR,USD
747,-10,ADTN,1.77189,1.77736,103,PUT,REGULAR,USD
748,10,ARCW,3.59824,3.60371,93,CALL,REGULAR,USD
749,10,AEZS,3.23123,3.2367,145,PUT,REGULAR,USD
750,-10,ACIU,0.69821,0.70368,54,CALL,REGULAR,USD
751,10,AMAG,4.66849,4.67396,123,PUT,REGULAR,USD
752,10,ACNB,2.01755,2.02302,58,CALL,ODD,EUR
753,-10,ACMR,3.12928,3.13475,99,PUT,REGULAR,USD
754,10,SHLM,1.56989,1.57536,20,CALL,REGULAR,USD
755,10,SSRX,0.10476,0.11023,33,PUT,REGULAR,USD
756,-10,FLWS,2.27897,2.28444,117,CALL,REGULAR,USD
757,10,SSRX,1.97742,1.98289,105,PUT,REGULAR,USD
758,10,FCCY,1.00017,1.00564,109,CALL,REGULAR,USD
759,-10,AEY,3.30367,3.30914,113,PUT,REGULAR,USD
760,10,AEY,3.77311,3.77858,48,CALL,ODD,EUR
761,10,RUDR,1.67831,1.68378,120,PUT,REGULAR,USD
762,-10,ALJJ,1.37812,1.38359,125,CALL,REGULAR,USD
763,10,ANSS,2.76228,2.76775,31,PUT,REGULAR,USD
764,10,ACNB,3.11533,3.1208,35,CALL,REGULAR,USD
765,-10,AEY,1.99613,2.0016,62,PUT,REGULAR,USD
766,10,UHAL,0.98185,0.98732,79,CALL,REGULAR,USD
767,10,AGNC,4.45458,4.46005,90,PUT,REGULAR,USD
768,-10,SWIN,0.08072,0.08619,100,CALL,ODD,EUR
769,10,TURN,3.9284,3.93387,72,PUT,REGULAR,USD
770,10,AAON,1.40923,1.4147,76,CALL,REGULAR,USD
771,-10,EMDR,3.65151,3.65698,50,PUT,REGULAR,USD
772,10,VNET,4.48156,4.48703,87,CALL,REGULAR,USD
773,10,SRCE,4.06671,4.07218,21,PUT,REGULAR,USD
774,-10,ADMA,1.6329,1.63837,94,CALL,REGULAR,USD
775,10,ANSS,0.3488,0.35427,141,PUT,REGULAR,USD
776,10,ALJJ,2.31726,2.32273,109,CALL,ODD,EUR
777,-10,TURN,1.94576,1.95123,121,PUT,REGULAR,USD
778,10,ATNY,3.04023,3.0457,130,CALL,REGULAR,USD
779,10,ACIU,0.6936,0.69907,88,PUT,REGULAR,USD
780,-10,ADTN,3.69258,3.69805,106,CALL,REGULAR,USD
781,10,AEY,3.90452,3.90999,147,PUT,REGULAR,USD
782,10,VNET,2.11793,2.1234,125,CALL,REGULAR,USD
783,-10,ASBB,0.10048,0.10595,71,PUT,REGULAR,USD
784,10,ASDR,3.7117,3.71717,35,CALL,ODD,EUR
785,10,ATNY,0.98488,0.99035,82,PUT,REGULAR,USD
786,-10,ACIW,3.87482,3.88029,76,CALL,REGULAR,USD
787,10,ABMD,2.06277,2.06824,106,PUT,REGULAR,USD
788,10,ASV,0.76183,0.7673,100,CALL,REGULAR,USD
789,-10,ARMH,2.48836,2.49383,34,PUT,REGULAR,USD
790,10,ADTN,1.0481,1.05357,37,CALL,REGULAR,USD
791,10,ASML,4.44902,4.45449,47,PUT,REGULAR,USD
792,-10,ACIW,1.0513,1.05677,139,CALL,ODD,EUR
793,10,AMRK,3.13078,3.13625,138,PUT,REGULAR,USD
794,10,ADTN,4.55015,4.55562,35,CALL,REGULAR,USD
795,-10,SSRX,0.92649,0.93196,103,PUT,REGULAR,USD
796,10,AMRK,2.90859,2.91406,48,CALL,REGULAR,USD
797,10,SWIN,3.34126,3.34673,28,PUT,REGULAR,USD
798,-10,ATNY,3.27661,3.28208,37,CALL,REGULAR,USD
799,10,ARIS,3.6312,3.63667,139,PUT,REGULAR,USD
800,10,SWIN,1.67711,1.68258,91,CALL,ODD,EUR
801,-10,EGHT,4.89826,4.90373,79,PUT,REGULAR,USD
802,10,AMRK,2.47267,2.47814,102,CALL,REGULAR,USD
803,10,UHAL,0.54522,0.55069,132,PUT,REGULAR,USD
804,-10,AMRK,3.56958,3.57505,108,CALL,REGULAR,USD
805,10,AMRK,0.17706,0.18253,49,PUT,REGULAR,USD
806,10,ACAD,3.56063,3.5661,105,CALL,REGULAR,USD
807,-10,AEY,0.18756,0.19303,119,PUT,REGULAR,USD
808,10,AMRK,1.51353,1.519,104,CALL,ODD,EUR
809,10,ARCW,0.09979,0.10526,67,PUT,REGULAR,USD
810,-10,FUBC,4.77042,4.77589,123,CALL,REGULAR,USD
811,10,FCTY,1.67927,1.68474,70,PUT,REGULAR,USD
812,10,AAON,2.90339,2.90886,24,CALL,REGULAR,USD
813,-10,AEZS,3.08453,3.09,90,PUT,REGULAR,USD
814,10,FUBC,0.099,0.10447,107,CALL,REGULAR,USD
815,10,CAFD,4.15903,4.1645,87,PUT,REGULAR,USD
816,-10,SHLM,3.276,3.28147,30,CALL,ODD,EUR
817,10,ASML,1.90623,1.9117,36,PUT,REGULAR,USD
